idAAv,titre,createur
453,Once Upon a Time in Phuket (En gång i Phuket),Hinda Frostdick
463,Land of the Pharaohs,Garold Mahaddy
316,Yolki 2,Nero Sevier
16,High Fidelity,Enriqueta Bartelot
723,August (Elokuu) ,Cameron Forrester
937,Dead End,Lydie Okey
109,Serving Life,Daune Clamp
618,"Bourne Supremacy, The",Ashbey Franke
73,Above Suspicion,Titos Tewes
628,Tales from the Organ Trade,Gerti Moggach
342,Boats,Rudolf Pedroni
52,Nitro Circus: The Movie,Wyndham Vant
1055,Meth,Neil Boyen
991,Loose Cannons (Mine vaganti),Teresa Gollard
389,"Private Life of Don Juan, The",Francesco Lindeberg
401,102 Dalmatians,Barrie Gerty
805,Half Moon (a.k.a. Niwemang),Flor Pain
400,Spasmo,Sonni Nucator
554,The Beaver Trilogy,Jordain Reading
271,Cousinhood (Primos),Bartholomeus Siggers
534,"Shiro Amakusa, the Christian Rebel (Amakusa Shiro tokisada)",Leora Cavet
116,Expelled from Paradise,Halimeda McAnalley
185,Husk,Anetta Duferie
416,Mystery Street,Marylou Petchey
527,Captive Heart: The James Mink Story,Law Esmonde
133,Space Cowboys,Randell Harrild
713,Scary Movie,Victoir Rabbet
571,Margot at the Wedding,Elisha Connell
784,The Detective 2,Joseph Scurrey
29,Take This Waltz,Chariot Patinkin
188,Love Me Tonight,Leora Closs
349,Syrup,Coleman Peckitt
418,The Joy of Living,Nealson Palmby
176,Stone,Rebekkah Hillum
601,Girls in Prison,Louisa Barbary
408,Hour of the Wolf (Vargtimmen),Felix Darcy
117,Crisis (Kris),Talya Joscelyn
547,Love Hina Again,Rem O'Dulchonta
943,"Officer and a Gentleman, An",Lisetta Flanagan
257,Silent Action,Catarina Mitkov
1059,Half Moon (a.k.a. Niwemang),Flor Pain
563,Die Hard,Reggie Tie
923,Die Another Day,Foster Culross
154,Marnie,Andra Leeming
510,Silent Light (Stellet licht),Giffer McMarquis
79,Where the Trail Ends,Kipp Digwood
977,Paris Is Burning,Gill Groomebridge
1066,Stargate SG-1 Children of the Gods - Final Cut,Eustace Lieb
201,Booker's Place: A Mississippi Story,Opalina Salerg
682,SOS - en segelsällskapsresa,Karlie Siddon
626,Crime at Porta Romana,Gaylene Laxson
920,"Very Harold & Kumar 3D Christmas, A",Fonzie Crewe
830,Crossing the Bridge: The Sound of Istanbul,Leesa Bowell
782,Starting Out in the Evening,Shermy Basil
594,"Fallen, The",Tiffanie Skeemor
968,Nine Ways to Approach Helsinki (Yhdeksän tapaa lähestyä Helsinkiä),Brandais Bruhke
659,Mystery Men,Donnie Unthank
1024,Wanda Sykes: Sick and Tired,Clementina Pibworth
225,"Oslo, August 31st (Oslo, 31. august)",Dall Huttley
588,Metallica: Through the Never,Arlyn Tombleson
182,Green Fish (Chorok mulkogi),Estel Verdie
543,"Canterbury Tales, The (I racconti di Canterbury)",Shay Batie
440,Leaving Las Vegas,Shaun Gregoriou
132,"Wendell Baker Story, The",Isahella Klicher
595,Black Roses ,Abbie Heintsch
506,The Woman on Pier 13,Guntar Cammell
555,What Men Talk About,Bernadene Fuggles
504,Secrets of Eden,Hersch Parzizek
308,"March of the Penguins (Marche de l'empereur, La)",Keefer Syrad
815,Waiting for Happiness (Heremakono),Perla Phizackerly
625,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),Saunderson Sommers
844,Houseboat,Fredelia Saywood
879,Don't Come Knocking,Twila Beeckx
814,Minuscule: Valley of the Lost Ants (Minuscule - La vallée des fourmis perdues),Ainslee Fibbens
776,A Girl Walks Home Alone at Night,Sasha Twoohy
1069,"Human Centipede II (Full Sequence), The",Petronella Noblet
94,Still Waiting...,Ysabel Gasken
714,"Leslie, My Name is Evil (Manson, My Name is Evil)",Virginie Fitchet
1060,"Storm Warriors, The (Fung wan II)",Dre Rayne
576,"Oh, Heavenly Dog!",Tiertza Scopyn
677,Straight Talk,Tomaso Steventon
109,Homework,Inglis Hordell
176,Prinsessa Ruusunen,Tabby Robrose
116,Viy,Erik Sailes
798,Licence to Kill,Gunner Kenyam
445,Chilly Scenes of Winter (Head Over Heels),Tybalt Aucoate
299,Stalker,Inna Adriano
602,Goodbye Lover,Bartlett Conibere
866,Why Don't You Play In Hell? (Jigoku de naze warui),Jakie Hawkshaw
792,Chuck Norris vs Communism,Birgit Doylend
38,Don't Torture a Duckling (Non si sevizia un paperino),Lonnard Inold
10,Philadelphia,Marlowe Rimmer
1028,Good Burger,Nealy Elsip
637,Bleak Night,Dieter Corballis
113,Sinbad of the Seven Seas,Wallie Spraging
377,Woman Thou Art Loosed,Ines Chyuerton
679,Resident Evil: Damnation,Eden Teodori
772,Wild China,Mala Boice
931,Nuns on the Run,Robenia Scripture
309,Lumiere and Company (Lumière et compagnie),Sheeree Houlton
339,The Detective 2,Florian Sirman
414,Stroker Ace,Arly Cattermoul
541,"Russians Are Coming, the Russians Are Coming, The",Kaile Orrah
461,"Color Wheel, The",Nappy Saltman
729,Hollywood Party,Claire Gatherer
529,Miss Sweden (Fröken Sverige),Aguie Needs
975,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Sibbie Jent
763,Tarda estate,Cristina Penniall
344,"Little Bit of Heaven, A",Casey Benbough
85,Parenthood,Egor Titterell
458,Soft Toilet Seats,Jourdain Perri
698,Sinners and Saints,Gerardo Palle
517,Effie Gray,Cal Aireton
825,"Willow Tree, The (Beed-e majnoon)",Vitia Rottenbury
838,"Firm, The",Murdoch Uman
14,Taxi 3,Codie Dumphries
738,Amazing Grace,Meridel Piggins
18,Jail Bait,Shae Jira
778,The Car,Virgie Verriour
82,Full House (O. Henry's Full House),Donia Hercock
262,800 Bullets (800 Balas),Courtney Antonacci
446,Tyler Perry's Madea's Witness Protection,Timoteo Castillou
1040,Panda! Go Panda! (Panda kopanda),Doreen Boddymead
439,Teenage Dirtbag,Cynde Ruckhard
844,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,Timotheus St. Louis
131,Milarepa,Elton Wemes
907,Love and a Bullet,Whittaker Ayree
300,"Whole Wide World, The",Marna Philippeaux
602,Switchblade Sisters,Morse Pucknell
484,Keeping Up with the Steins,Petr Glasby
258,That's What I Am,Gabriello Larkins
830,"Jazz Singer, The",Cosmo McCrudden
688,200 Cigarettes,Paige Odeson
403,D.C. Cab,Remington Baldini
313,"Americanization of Emily, The",Constancia De Biasio
203,Funny Face,Daisy Malcher
147,The Righteous Thief,Papageno Trask
24,Dream a Little Dream,Brendis Maryin
610,"Quiet Ones, The",Siusan Izhak
255,"File on Thelma Jordan, The",Onida Motton
75,Repentance (Monanieba),Wynny Lefever
94,Contagion / Bio Slime,Veronike Kynforth
744,Possessed (Besat),Hamel Rootham
1012,Moving McAllister,Elizabet Maggiore
218,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Olenka Vouls
492,About Alex,Cristina Graybeal
723,"Third Man, The",Rodger MacSharry
883,Reflections in a Golden Eye,Pietrek Bernardy
57,"Square, The (Al Midan)",Brad Brandenburg
999,Planes: Fire & Rescue,Alla O'Lahy
131,Plunkett & MaCleane,Neile Ashlee
202,If Winter Comes,Randy Spurrior
311,"Outside Man, The (Un homme est mort)",Deane Allibon
1043,Imitation of Life,Jannelle Clendening
41,Frozen Planet,Georgette Purnell
258,Walker,Erastus Meininger
623,"My Brother's Wife (Mujer de mi hermano, La)",Fulton Liebmann
119,976-EVIL II,Elfrieda Duckett
620,"Prowler, The",Teddie Vickery
567,Wilde,Edouard Giacaponi
49,Dirigible,Timmy Baunton
885,Chuck Norris vs Communism,Birgit Doylend
815,Marilyn Hotchkiss' Ballroom Dancing & Charm School,Freddie Kunneke
365,On the Ropes,Bartie Bartosek
946,Frozen River,Marti Newbold
194,Symmetry (Symetria),Ronny Crighton
810,World's Greatest Dad,Jerrine Monni
319,"Marathon Family, The (Maratonci Trce Pocasni Krug)",Zane Gauge
535,"Son-Daughter, The",Moina Mooreed
458,Oh My God,Peg Gristhwaite
1,Costa Brava,Cosimo Girardetti
305,"Gambler, The (Játékos, A)",Kirk Alfonsini
563,"Ramen Girl, The",Carolus Le Floch
388,Adanggaman,Lottie Basketter
660,Jade,Harley Dmitriev
282,Men to Kiss,Kliment Lamanby
94,From Paris with Love,Kittie Glascott
59,The Second Best Exotic Marigold Hotel,Libbey Baxendale
457,"Girl in the Park, The",Ivor Bembridge
453,"Brown Bunny, The",Marysa Dominguez
555,Away with Words (San tiao ren),Fidel Gallardo
201,Why Don't You Play In Hell? (Jigoku de naze warui),Jakie Hawkshaw
711,The Gruffalo's Child,Marci Gomersal
552,To Be Twenty,Junette Viggars
132,Sphinx,Phyllida Powers
759,Don't Torture a Duckling (Non si sevizia un paperino),Lonnard Inold
91,2 Days in New York,Jerrine Barlee
214,Mistress,Mikel McLae
862,Journey to the Beginning of Time,Seward Gunning
529,"Sleeping Beauty, The (La belle endormie)",Broderick Anetts
847,Monga,Carry Dorking
775,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha),Cris Hollier
684,Tangerines,Porter Gittis
162,My Dear Secretary,Mariele Kerswill
629,Bionicle 3: Web of Shadows,Cyrillus Yelyashev
385,Failan,Ryon Billingsly
754,Dead on Time,Wallie Delete
842,"Touch of Spice, A (Politiki kouzina)",Caresse Fordham
1061,My Week with Marilyn,Scarlet Lyosik
146,Brides (Nyfes),Shelly Brinkley
919,Poolhall Junkies,Joya Casazza
871,I Love Your Work,Ladonna Scottesmoor
46,No Small Affair,Allyce Penke
1016,Sixty Six,Willabella Varley
344,Love Me Tonight,Leora Closs
782,Heima,Rayna Randales
134,Talk to Her (Hable con Ella),Selestina Banting
434,"Jacob the Liar (Jakob, der Lügner)",Bianca Frounks
772,Burn Notice: The Fall of Sam Axe,Chiquia Longland
622,Mr. Lucky,Bonni Guidone
655,100 Ways to Murder Your Wife (Sha qi er ren zu),Tadd Huddlestone
288,Melissa P.,Margaretha Holde
625,Soft Toilet Seats,Jourdain Perri
491,Shades of Fern (Stín kapradiny),Payton Cliffe
948,3 Days to Kill,Laural McGivena
314,One Wonderful Sunday (Subarashiki nichiyobi),Denny Hazelden
219,Thief,Rogers Brahan
867,Mary Poppins,Urson Bithany
925,Trail of the Pink Panther,Kellen Cranstone
248,Battle Beyond the Stars,Livvie Whiten
993,"King of Masks, The (Bian Lian)",Winne Pydcock
866,"Deal, The",Dalton McNamara
740,Hiding Out,Almira Foxall
44,Variety Lights,Stillmann Piddlesden
58,Hum Tumhare Hain Sanam,Hadlee Daines
940,Attack of the Crab Monsters,Loydie Willgoss
617,Walk on Water,Hilliard Eick
183,"Magic Christmas Tree, The",Willard Mewe
384,This Sporting Life,Serene Diffley
745,Bar Girls,Hattie Beincken
37,Creation,Jareb Sheara
523,Baggage Claim,Carmella Straniero
134,P.U.N.K.S,Conchita Lovart
255,"Bridge of San Luis Rey, The",Fabiano Gillfillan
658,Jay and Silent Bob Strike Back,Maressa Falck
9,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",Hayes Elcocks
20,Punchline,Artair Standbrook
53,Booker's Place: A Mississippi Story,Opalina Salerg
680,Imitation of Life,Rayshell Asken
904,Dr. Giggles,Kizzee Prickett
321,"Snake Pit, The",Robinson Ramelet
752,Painless (Insensibles) ,Maurie Bacon
615,Buttcrack,Bryana Gawkroge
872,"Princess Blade, The (Shura Yukihime)",Kary MacKettrick
509,Desperate Search,Justen Beckensall
990,All at Sea,Ranice Gregr
832,"Muppet Christmas Carol, The",Kameko Dener
653,Fados,Corena Outright
501,Ghosts of Mars,Jourdain Gaukroger
630,No Man of Her Own,Lyndell Dove
211,Film Geek,Camila Wrixon
239,Going Berserk,Irwinn Olivetta
449,Imaginary Heroes,Jerad Kristof
107,"Cameraman's Revenge, The (Mest kinematograficheskogo operatora)",Manfred Bartkiewicz
331,"Vampires, Les",Cherida Paule
302,Pretty Bird,Sarah Ghelardi
193,The War at Home,Guillema Gilchrist
278,Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel),Ansley Carnie
107,Hope Floats,Melisent Guly
325,"Devil and Daniel Webster, The (All That Money Can Buy)",De witt Cornbill
61,Wendy and Lucy,Frasier Apple
310,They Drive by Night,Elsi Reeday
173,Daughter of the Nile (Ni luo he nu er),Ax Iwanowicz
2,"Hush... Hush, Sweet Charlotte",Garrick Josovitz
691,"Moine, Le (Monk, The)",Michelina Ondra
885,Sparrow (a.k.a. Cultured Bird) (Man jeuk),Sam McLafferty
636,"Dead Hate the Living!, The",Evy Wimlet
577,Strawberry and Chocolate (Fresa y chocolate),Aeriela Simmen
758,2:13,Gilligan Pettisall
274,"Plague Dogs, The",Callean Finkle
632,"Swan Princess: The Mystery of the Enchanted Treasure, The",Doralia Adie
401,Bill Burr: Let It Go,Rosmunda Kopps
1032,Village of the Giants,Jacinta Walsom
296,Cesar Chavez,Christoper Simioni
1058,A Good Marriage,Karel Janton
118,"'Human' Factor, The (Human Factor, The)",Orbadiah Boutflour
222,No Small Affair,Allyce Penke
594,Narco Cultura,Gradeigh Rego
137,Ticked-Off Trannies with Knives,Maggee Riggeard
308,City of Ember,Liam Ife
117,SS Camp 5: Women's Hell (SS Lager 5: L'inferno delle donne),Riannon Cobelli
957,"Walk on the Moon, A",Normand Milazzo
1033,"Ungentlemanly Act, An",Kris Teulier
388,"American in Paris, An",Danice Gillooly
106,"Ultimate Warrior, The",Bengt Courtliff
346,He Was a Quiet Man,Reine Snawden
591,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu),Gavra Ambler
43,Failan,Ryon Billingsly
313,Seoul Searching,Bernarr Pinnere
1002,Hollywood Between Paranoia and Sci-Fi. The Power of Myth,Hamnet Benaine
220,"African Queen, The",Linus Galbraith
799,"Pursuit of the Graf Spee (Battle of the River Plate, The)",Darline Kield
407,Dark City,Karlik Hawley
868,Margin Call,Mike Bounde
1018,"Mosquito Net, The (La mosquitera)",Jsandye Imlacke
836,Butter,Wyndham Partkya
27,Vampire Hunter D: Bloodlust (Banpaia hantâ D),Babbette Bengefield
190,Bombón: El Perro (El perro),Baldwin Lamyman
98,Defending Your Life,Saundra Abberley
96,"Left-Hand Side of the Fridge, The (Moitié gauche du frigo, La)",Nicolas Friel
186,Cannery Row,Tami Scudder
1029,Manufactured Landscapes,Alastair Fronks
858,"Bone Man, The (Der Knochenmann)",Berte Titcomb
672,"Unknown, The (a.k.a. Alonzo the Armless)",Justino Pether
656,6954 Kilometriä Kotiin,Helaine Frangione
654,The Pacific,Jerry McInally
878,"Swan and the Wanderer, The (Kulkuri ja joutsen)",Natka Mandrey
962,"Princess for Christmas, A",Bary Pirrie
352,"Electric House, The",Say Gerlts
805,How to Draw a Bunny,Herman Sweeny
674,Never on Sunday (Pote tin Kyriaki),Maddy Barbe
754,"Symphonie pastorale, La",Berti Rubie
651,"Adonis Factor, The",Howie Duplan
144,House of Wax,Ulric McTurk
15,Power and Terror: Noam Chomsky in Our Times,Carolin Manby
794,The Adventures of Tom Thumb & Thumbelina,Lian Grishenkov
787,Lincz,Ashton Slarke
1000,Unfaithfully Yours,Claudian Riseam
255,Echelon Conspiracy,Marjy Chritchlow
126,Katze im Sack,Corrianne Costley
91,Bone,Luce McIndoe
196,Lili Marleen,Berni De Francesco
166,Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines),Brandea Skitral
48,Enid Is Sleeping,Alana Melly
1055,Man-Proof,Sigrid Liebermann
907,"Return, The",Lotte Jozef
418,The Voices,Gill Ledster
628,Holiday in Handcuffs,Elspeth Balas
1023,Breaking Point,Dyane Kitt
608,My Love Has Been Burning (Waga koi wa moenu),Gardie Gatteridge
616,Fanny,Duane Fetter
714,Arachnoquake,Sukey Mirralls
728,"Detective, The (C+ jing taam)",Alonso Gerard
150,Maleficent,Peria Macellar
817,"Anthropophagus: The Grim Reaper (Antropophagus) (Man Beast) (Savage Island, The) (Zombie's Rage, The)",Madelaine Harder
927,King's Ransom,Linell Uden
31,Prince of Persia: The Sands of Time,Hailee Lineen
661,Kinsey,Titus Rich
359,Attack of the Crab Monsters,Loydie Willgoss
284,Happy Feet Two,Meier Semaine
986,The Second Best Exotic Marigold Hotel,Inge Barabisch
736,Ballad of a Soldier (Ballada o soldate),Ailsun Spawforth
838,Blood and Chocolate,Mel Reggio
361,I'm Not There,Hilario Stelfax
348,Portrait of Jennie,Charleen Newlands
1007,Terror of Mechagodzilla (Mekagojira no gyakushu),Pancho Bollini
1009,My Way,Bing Jaffra
281,Bartleby,Josepha Gatrill
685,"Last Temptation of Christ, The",Dael Pobjay
85,"Time Machine, The",Ninnetta Roach
834,Chloe,Nicolea Bidewell
750,Donald Glover: Weirdo,Romain Bailey
467,"Music Lovers, The",Sayres Bunting
461,Jim Jefferies: BARE,Isidor O'Hogertie
125,Murder in the First,Prent Dowdeswell
698,"What's New, Pussycat",Howie Sivell
574,Disney Princess Collection: Jasmine's Enchanted Tales: Jasmine's Wish,Toni Dormer
783,Hot Tub Time Machine,Aidan Carlyle
745,Kill Me Please,Ange Robillart
86,Battlefield Baseball (Jigoku kôshien),Leonhard Ungaretti
306,Brainstorm,Harrietta Marwood
208,"Ron Clark Story, The",Corrine Vargas
809,"Marrying Man, The (Too Hot to Handle)",Marcus McPaik
788,"Odd Couple II, The",Olivier Barnicott
984,Sidestreet,Leora Parsell
829,Maleficent,Peria Macellar
1039,"Early Years: Erik Nietzsche Part 1, The (De unge år: Erik Nietzsche)",Alissa Gadson
25,Lassie,Twyla D'Alwis
832,Choose,Jeffie Tubb
515,Winchester '73,Nicolis Casiroli
619,Rust and Bone (De rouille et d'os),Edsel Jirak
456,"Eclipse, The",Pearla Bontine
655,Reclaim,Neale Bolderstone
421,Darkest Night,Theo Bricket
100,"Gumball Rally, The",Fanchette Seviour
499,"Finances of the Grand Duke, The (Die Finanzen des Großherzogs)",Millard Want
1005,Heckler,Winston Humfrey
317,Carancho,Demetris Devereu
827,"Dust Factory, The",Spense Dulinty
847,Pipe Dream,Addison Twigger
743,Faith Like Potatoes,Rosamond Harrigan
200,Boys and Girls,Jonie Ansell
573,"Kid With a Bike, The (Le gamin au vélo)",Kalina Sell
76,Numbskull Emptybrook (Uuno Turhapuro),Hinda Bruhnsen
833,Ride,York Deaves
185,Beautiful Joe,James Tall
28,"Order, The",Goddard De Leek
563,Battle of the Bulge,Zabrina Segges
499,Imaginary Heroes,Jerad Kristof
618,Maniacts,Tanner Murkin
791,Virginia,Sloane Cicchitello
790,Calendar,Haily McIlvaney
811,The Third Reich: The Rise & Fall,Galvan Asson
246,"Lair of the White Worm, The",Mathew Pavinese
1057,Robot Stories,Dedra Antognelli
680,"Castle, The",Alard Thursby
606,Café Metropole,Beitris Breffitt
217,When I Walk,Vin Hayesman
419,Azumi 2: Death or Love,Samara Whithorn
17,Savage Messiah,Sansone Borg-Bartolo
978,Four Adventures of Reinette and Mirabelle (4 aventures de Reinette et Mirabelle),Sandy Lorinez
119,Nekromantik 2,Lavena Maddocks
353,"N Word, The",Derrik Dransfield
360,Cavalcade,Thomasin Ciementini
18,Belly of the Beast,Laraine Fitt
436,PoliWood,Shelby Dingle
810,Critical Care,Oralie Espinho
348,Daddy Nostalgia (Daddy Nostalgie),Hermann Kubin
741,The Day That Lasted 21 Years,Sheppard Kitchener
437,Cast A Deadly Spell,Wayne Goves
713,Peter Pan,Vivyanne Gold
669,Colors,Margaret Sabberton
780,Mesrine: Killer Instinct (L'instinct de mort),Brenden Figgen
966,Mr. Moto in Danger Island,Abigale Zealy
200,Student Bodies,Rafe Dossettor
111,"Maybe, Maybe Not (Bewegte Mann, Der)",Gillan Cafferty
20,Midnight's Children,Morten Carleton
361,Trick,Joceline Adenot
673,Of Horses and Men,Luce Hunton
358,Remember Me (Ricordati di me),Melly Maiklem
517,Titus,Orv Ivashinnikov
1025,Tyler Perry's Madea's Family Reunion,Peria Kettlestring
194,Roadside Prophets,Ginni Fareweather
910,Man of the Year,Antonin Giamelli
760,Quarantine 2: Terminal,Viole McSwan
607,All Quiet on the Western Front,Hamlin Gliddon
186,Adrenaline Drive (Adorenarin doraibu),Friedrick Messam
338,"Gospel of John, The",Cornelia Cranke
18,Diaries Notes and Sketches (Walden),Etheline Kubala
1039,Midway,Noll Berrane
15,12 Days of Terror,Lilllie Dooman
567,Fuhrer Ex (Führer EX),Kile Holgan
821,Lonesome Jim,Eba Ludye
905,"Rocket from Calabuch, The (Calabuch)",Saunders Lesor
1010,"Pirates of Penzance, The",Elsi Cosstick
895,JFK,Gracia Hamlin
383,In Gold We Trust (600 kilos d'or pur),Rad Thominga
461,Apnea (Apnoia),Aimil Saladino
446,Afghan Luke,Elke Bamb
194,Amreeka,Quentin Lyfield
543,They Were Expendable,Glynda Markey
687,Bananas!*,Ardeen Grutchfield
997,"Sixth of the World, A (Shestaya chast mira)",Malvin Roe
167,"Great White Hope, The",Rosetta Desmond
829,Moonwalker,Lida Viney
163,Enchanted April,Janette MacSharry
20,Everything Put Together,Ardine Bridges
151,Dead Silence,Bonni Reihm
96,Romance on the High Seas,Myrwyn Gonnin
154,"Hey, Happy!",Imogene Morillas
401,Light Years (Gandahar),Mart Halliday
588,Mighty Morphin Power Rangers: The Movie,Emanuel Redmire
102,Scent of a Woman (Profumo di donna),Nerti Scaice
575,Place Vendôme,Dell Aldwinckle
211,Sisters,Maible Chestnut
779,"Girl from Jones Beach, The",Sherry Hubbuck
712,My Brother the Devil,Micheline Simeon
631,You Are So Beautiful (Je vous trouve très beau),Bartolomeo Dhillon
212,"Man Who Fell to Earth, The",Hilliary Elgood
357,Spirits of the Dead,Diego Volcker
188,Babe: Pig in the City,Fran MacBrearty
1058,"Devil Doll, The",Dee dee Aloway
714,Cloudy with a Chance of Meatballs 2,Cathy Hovell
267,No Small Affair,Leopold Fellenor
557,Miracle at Oxford (True Blue),Joann Bremner
83,Blind Alley,Jillayne Sandon
220,To the Devil a Daughter,Sapphire Saffran
